hero_1,hero_2,hero_3,hero_4,hero_5
pudge,life_stealer,shadow_demon,slark,tusk
bloodseeker,mirana,sniper,clinkz,ogre_magi
tiny,tidehunter,furion,ursa,legion_commander
sand_king,sniper,alchemist,keeper_of_the_light,tusk
mirana,morphling,razor,lich,slark
mirana,pudge,vengefulspirit,phantom_assassin,life_stealer
crystal_maiden,drow_ranger,riki,life_stealer,spirit_breaker
earthshaker,juggernaut,huskar,alchemist,slark
crystal_maiden,sniper,clinkz,slark,phoenix
sand_king,sniper,necrolyte,phantom_assassin,bounty_hunter
juggernaut,pudge,lion,riki,life_stealer
pudge,riki,sniper,life_stealer,ember_spirit
zuus,faceless_void,rattletrap,spectre,phoenix
enigma,phantom_assassin,huskar,invoker,bristleback
sven,tinker,silencer,lone_druid,skywrath_mage
windrunner,lion,invoker,shredder,legion_commander
bloodseeker,pudge,warlock,troll_warlord,terrorblade
sven,lina,sniper,spirit_breaker,silencer
mirana,sand_king,necrolyte,naga_siren,terrorblade
drow_ranger,mirana,venomancer,huskar,shadow_demon
pudge,witch_doctor,skeleton_king,phantom_assassin,shredder
tinker,life_stealer,bounty_hunter,ancient_apparition,bristleback
axe,earthshaker,mirana,windrunner,techies
drow_ranger,earthshaker,necrolyte,queenofpain,jakiro
crystal_maiden,phantom_lancer,sand_king,kunkka,rubick
juggernaut,riki,faceless_void,omniknight,centaur
drow_ranger,lion,phantom_assassin,ursa,slark
zuus,slardar,phantom_assassin,huskar,meepo
sven,witch_doctor,omniknight,night_stalker,invoker
warlock,faceless_void,ursa,legion_commander,terrorblade
bloodseeker,crystal_maiden,mirana,batrider,legion_commander
morphling,riki,beastmaster,invoker,shadow_demon
crystal_maiden,tiny,templar_assassin,luna,silencer
nevermore,sand_king,skeleton_king,phantom_assassin,nyx_assassin
nevermore,slardar,sniper,bounty_hunter,shredder
axe,zuus,necrolyte,batrider,ursa
sven,vengefulspirit,windrunner,bounty_hunter,treant
clinkz,omniknight,alchemist,shadow_demon,ogre_magi
mirana,riki,tinker,viper,centaur
axe,pudge,death_prophet,omniknight,invoker
pudge,storm_spirit,life_stealer,night_stalker,ursa
juggernaut,vengefulspirit,phantom_assassin,ancient_apparition,invoker
bloodseeker,sand_king,dazzle,keeper_of_the_light,bristleback
bloodseeker,phantom_lancer,tiny,spirit_breaker,legion_commander
storm_spirit,slardar,venomancer,weaver,batrider
mirana,nevermore,lion,obsidian_destroyer,ogre_magi
juggernaut,sand_king,pugna,rattletrap,legion_commander
sniper,faceless_void,omniknight,slark,oracle
kunkka,lion,lich,faceless_void,skywrath_mage
axe,mirana,slardar,slark,shredder
zuus,necrolyte,phantom_assassin,obsidian_destroyer,wisp
crystal_maiden,riki,phantom_assassin,spectre,lone_druid
earthshaker,skeleton_king,phantom_assassin,huskar,alchemist
riki,faceless_void,omniknight,skywrath_mage,winter_wyvern
nevermore,vengefulspirit,spirit_breaker,nyx_assassin,shredder
drow_ranger,spirit_breaker,obsidian_destroyer,slark,legion_commander
axe,phantom_assassin,weaver,alchemist,bristleback
lion,skeleton_king,phantom_assassin,alchemist,legion_commander
axe,morphling,tidehunter,silencer,troll_warlord
death_prophet,clinkz,weaver,naga_siren,visage
crystal_maiden,zuus,dragon_knight,slark,legion_commander
necrolyte,clinkz,ursa,alchemist,invoker
nevermore,puck,kunkka,phantom_assassin,medusa
antimage,crystal_maiden,faceless_void,spirit_breaker,invoker
pudge,necrolyte,spectre,disruptor,shredder
bloodseeker,crystal_maiden,mirana,pudge,ursa
pudge,sven,windrunner,ogre_magi,legion_commander
drow_ranger,vengefulspirit,riki,weaver,arc_warden
sven,tinker,luna,keeper_of_the_light,magnataur
drow_ranger,earthshaker,sven,tinker,huskar
zuus,faceless_void,skeleton_king,life_stealer,shredder
mirana,lion,sniper,ursa,alchemist
antimage,pudge,bounty_hunter,alchemist,centaur
bloodseeker,tiny,ancient_apparition,naga_siren,slark
drow_ranger,storm_spirit,sven,dazzle,clinkz
witch_doctor,huskar,spirit_breaker,shredder,bristleback
mirana,tinker,ancient_apparition,legion_commander,earth_spirit
earthshaker,morphling,pudge,phantom_assassin,slark
pudge,sniper,phantom_assassin,tusk,legion_commander
riki,life_stealer,spirit_breaker,shadow_demon,ember_spirit
mirana,puck,faceless_void,death_prophet,doom_bringer
drow_ranger,puck,tinker,spirit_breaker,medusa
axe,nevermore,life_stealer,spectre,legion_commander
axe,nevermore,tinker,necrolyte,faceless_void
skeleton_king,clinkz,jakiro,rubick,elder_titan
antimage,tiny,weaver,jakiro,ogre_magi
mirana,pudge,sand_king,life_stealer,weaver
necrolyte,dragon_knight,bounty_hunter,invoker,slark
axe,earthshaker,juggernaut,warlock,weaver
sven,warlock,disruptor,medusa,shredder
kunkka,faceless_void,night_stalker,disruptor,medusa
vengefulspirit,lina,slardar,riki,leshrac
bloodseeker,drow_ranger,storm_spirit,ursa,elder_titan
storm_spirit,kunkka,slardar,doom_bringer,bristleback
storm_spirit,venomancer,night_stalker,spectre,nyx_assassin
mirana,sven,slardar,jakiro,ancient_apparition
mirana,nevermore,faceless_void,luna,legion_commander
sand_king,zuus,phantom_assassin,pugna,legion_commander
drow_ranger,pudge,sand_king,huskar,elder_titan
crystal_maiden,pudge,slardar,sniper,ember_spirit
crystal_maiden,juggernaut,mirana,slardar,phantom_assassin
morphling,sand_king,phantom_assassin,ancient_apparition,silencer
drow_ranger,sniper,faceless_void,phantom_assassin,bristleback
bloodseeker,morphling,sand_king,storm_spirit,lion
axe,sven,kunkka,rubick,legion_commander
earthshaker,lich,broodmother,doom_bringer,alchemist
pudge,bounty_hunter,spectre,doom_bringer,skywrath_mage
mirana,faceless_void,night_stalker,invoker,centaur
beastmaster,life_stealer,night_stalker,broodmother,lycan
morphling,sven,kunkka,life_stealer,clinkz
lina,necrolyte,skeleton_king,weaver,medusa
mirana,razor,warlock,shadow_demon,slark
juggernaut,windrunner,slardar,witch_doctor,enigma
drow_ranger,pudge,vengefulspirit,alchemist,shredder
bloodseeker,juggernaut,sand_king,furion,skywrath_mage
bloodseeker,drow_ranger,night_stalker,silencer,disruptor
axe,drow_ranger,juggernaut,sand_king,enigma
juggernaut,zuus,skeleton_king,ursa,spirit_breaker
antimage,pudge,shadow_shaman,slardar,alchemist
slardar,necrolyte,spirit_breaker,undying,slark
bloodseeker,sand_king,storm_spirit,shadow_shaman,furion
bloodseeker,weaver,gyrocopter,wisp,winter_wyvern
storm_spirit,lion,faceless_void,luna,alchemist
juggernaut,templar_assassin,chaos_knight,shredder,techies
zuus,huskar,weaver,ursa,legion_commander
pudge,sand_king,slardar,tinker,phantom_assassin
axe,earthshaker,necrolyte,batrider,bristleback
tinker,dazzle,huskar,bounty_hunter,elder_titan
sand_king,slardar,skeleton_king,silencer,brewmaster
earthshaker,mirana,bounty_hunter,ogre_magi,medusa
mirana,tidehunter,bounty_hunter,invoker,slark
axe,mirana,tinker,ancient_apparition,ursa
windrunner,zuus,slardar,huskar,centaur
morphling,faceless_void,obsidian_destroyer,bristleback,elder_titan
drow_ranger,razor,zuus,dragon_knight,bounty_hunter
faceless_void,weaver,ancient_apparition,alchemist,abaddon
pudge,sven,witch_doctor,phantom_assassin,enchantress
tiny,dragon_knight,bounty_hunter,spirit_breaker,alchemist
juggernaut,pudge,phantom_assassin,life_stealer,batrider
pudge,faceless_void,silencer,disruptor,slark
enigma,templar_assassin,batrider,nyx_assassin,shredder
drow_ranger,storm_spirit,slardar,omniknight,spectre
razor,sniper,phantom_assassin,huskar,shadow_demon
axe,disruptor,naga_siren,slark,skywrath_mage
bloodseeker,drow_ranger,necrolyte,ursa,disruptor
axe,mirana,viper,slark,shredder
juggernaut,spectre,keeper_of_the_light,slark,techies
axe,morphling,shadow_shaman,riki,clinkz
mirana,faceless_void,spectre,ancient_apparition,bristleback
tinker,faceless_void,phantom_assassin,meepo,rubick
juggernaut,mirana,pudge,rubick,phoenix
tidehunter,riki,phantom_assassin,omniknight,legion_commander
drow_ranger,riki,phantom_assassin,pugna,troll_warlord
drow_ranger,riki,sniper,disruptor,legion_commander
earthshaker,storm_spirit,slardar,witch_doctor,doom_bringer
drow_ranger,tiny,weaver,magnataur,legion_commander
bloodseeker,templar_assassin,night_stalker,tusk,arc_warden
morphling,necrolyte,queenofpain,night_stalker,earth_spirit
earthshaker,beastmaster,queenofpain,phantom_assassin,templar_assassin
axe,earthshaker,mirana,tinker,slark
earthshaker,tinker,invoker,medusa,elder_titan
crystal_maiden,sand_king,invoker,slark,legion_commander
puck,storm_spirit,venomancer,skeleton_king,phantom_assassin
drow_ranger,morphling,storm_spirit,invoker,undying
morphling,pudge,kunkka,faceless_void,skywrath_mage
juggernaut,tinker,obsidian_destroyer,slark,winter_wyvern
axe,pudge,kunkka,shadow_shaman,legion_commander
phantom_lancer,sven,vengefulspirit,lycan,terrorblade
crystal_maiden,sven,sniper,clinkz,night_stalker
axe,lion,life_stealer,gyrocopter,ember_spirit
lina,sniper,faceless_void,invoker,phoenix
pudge,faceless_void,bounty_hunter,weaver,ursa
bane,mirana,phantom_assassin,invoker,disruptor
mirana,phantom_lancer,furion,clinkz,bounty_hunter
mirana,morphling,lina,lion,viper
drow_ranger,razor,windrunner,slardar,tusk
pudge,zuus,shadow_shaman,life_stealer,troll_warlord
axe,bane,mirana,sven,elder_titan
juggernaut,shadow_shaman,alchemist,invoker,meepo
nevermore,sand_king,phantom_assassin,omniknight,ancient_apparition
drow_ranger,mirana,life_stealer,undying,earth_spirit
sand_king,tidehunter,riki,shredder,ember_spirit
mirana,faceless_void,phantom_assassin,bounty_hunter,ogre_magi
crystal_maiden,windrunner,necrolyte,phantom_assassin,viper
antimage,slardar,phantom_assassin,dragon_knight,invoker
mirana,pudge,skeleton_king,phantom_assassin,templar_assassin
sven,necrolyte,bounty_hunter,ancient_apparition,meepo
axe,crystal_maiden,drow_ranger,lina,dragon_knight
mirana,nevermore,necrolyte,phantom_assassin,slark
mirana,tinker,phantom_assassin,dazzle,weaver
puck,sand_king,queenofpain,obsidian_destroyer,centaur
antimage,juggernaut,mirana,furion,disruptor
earthshaker,windrunner,slardar,lich,techies
bloodseeker,sven,alchemist,silencer,elder_titan
storm_spirit,lion,furion,ursa,legion_commander
antimage,mirana,pudge,razor,lina
mirana,riki,necrolyte,skeleton_king,legion_commander
sven,tiny,shadow_shaman,viper,doom_bringer
juggernaut,mirana,shadow_shaman,alchemist,terrorblade
pudge,sniper,phantom_assassin,furion,bristleback
drow_ranger,mirana,sand_king,invoker,slark
axe,lion,luna,disruptor,shredder
juggernaut,morphling,kunkka,necrolyte,slark
axe,tinker,clinkz,ogre_magi,slark
antimage,tiny,sniper,rattletrap,night_stalker
sniper,phantom_assassin,omniknight,slark,skywrath_mage
zuus,lion,skeleton_king,omniknight,alchemist
mirana,storm_spirit,lion,witch_doctor,ember_spirit
mirana,nevermore,sand_king,phantom_assassin,shadow_demon
queenofpain,dark_seer,bounty_hunter,undying,ember_spirit
bane,sven,queenofpain,phantom_assassin,luna
enigma,sniper,faceless_void,medusa,bristleback
pudge,life_stealer,spectre,legion_commander,techies
mirana,pudge,night_stalker,bounty_hunter,invoker
enigma,phantom_assassin,templar_assassin,leshrac,winter_wyvern
pudge,viper,enchantress,jakiro,medusa
mirana,morphling,lina,spirit_breaker,skywrath_mage
kunkka,faceless_void,phantom_assassin,pugna,legion_commander
axe,crystal_maiden,slardar,meepo,slark
juggernaut,tiny,phantom_assassin,rattletrap,shadow_demon
axe,lion,sniper,necrolyte,faceless_void
mirana,queenofpain,spectre,spirit_breaker,phoenix
zuus,dazzle,clinkz,huskar,rubick
lich,batrider,spirit_breaker,invoker,nyx_assassin
antimage,mirana,kunkka,sniper,shredder
sand_king,windrunner,life_stealer,spirit_breaker,invoker
earthshaker,riki,templar_assassin,slark,legion_commander
drow_ranger,tiny,phantom_assassin,huskar,legion_commander
drow_ranger,mirana,life_stealer,keeper_of_the_light,medusa
windrunner,riki,pugna,slark,troll_warlord
nevermore,pudge,phantom_assassin,batrider,elder_titan
skeleton_king,phantom_assassin,ancient_apparition,rubick,legion_commander
bloodseeker,bounty_hunter,chaos_knight,magnataur,legion_commander
tidehunter,phantom_assassin,life_stealer,slark,legion_commander
razor,sand_king,sven,riki,death_prophet
crystal_maiden,pudge,faceless_void,phantom_assassin,troll_warlord
phantom_assassin,huskar,meepo,slark,legion_commander
antimage,phantom_lancer,lich,riki,shadow_demon
pudge,necrolyte,slark,medusa,techies
axe,sand_king,phantom_assassin,dazzle,huskar
riki,phantom_assassin,weaver,abaddon,elder_titan
earthshaker,windrunner,faceless_void,weaver,alchemist
tidehunter,enigma,queenofpain,rattletrap,terrorblade
morphling,lina,slardar,spectre,slark
phantom_lancer,pudge,phantom_assassin,bounty_hunter,gyrocopter
sven,kunkka,witch_doctor,phantom_assassin,tusk
windrunner,tidehunter,sniper,legion_commander,ember_spirit
shadow_shaman,sniper,queenofpain,phantom_assassin,keeper_of_the_light
venomancer,phantom_assassin,centaur,magnataur,shredder
drow_ranger,zuus,enigma,necrolyte,luna
mirana,pudge,riki,faceless_void,rubick
storm_spirit,omniknight,ogre_magi,legion_commander,winter_wyvern
lion,omniknight,huskar,magnataur,tusk
antimage,tidehunter,skeleton_king,spirit_breaker,invoker
earthshaker,pudge,tidehunter,warlock,phantom_assassin
antimage,riki,invoker,silencer,ogre_magi
bloodseeker,luna,life_stealer,weaver,rubick
earthshaker,zuus,lion,phantom_assassin,legion_commander
faceless_void,ancient_apparition,gyrocopter,alchemist,elder_titan
axe,phantom_lancer,weaver,obsidian_destroyer,chaos_knight
crystal_maiden,pudge,rattletrap,bounty_hunter,alchemist
axe,bloodseeker,sven,treant,medusa
drow_ranger,vengefulspirit,windrunner,tidehunter,legion_commander
antimage,crystal_maiden,tidehunter,spirit_breaker,alchemist
axe,storm_spirit,faceless_void,dazzle,lycan
drow_ranger,juggernaut,lich,skeleton_king,abaddon
witch_doctor,templar_assassin,dragon_knight,furion,slark
phantom_lancer,rattletrap,jakiro,doom_bringer,legion_commander
nevermore,phantom_assassin,dazzle,brewmaster,elder_titan
juggernaut,tiny,slardar,sniper,ursa
crystal_maiden,pudge,riki,shredder,phoenix
axe,juggernaut,storm_spirit,tidehunter,viper
bloodseeker,skeleton_king,viper,huskar,bounty_hunter
sven,sniper,warlock,phantom_assassin,alchemist
bane,phantom_assassin,clinkz,slark,abaddon
razor,enigma,sniper,ursa,disruptor
lina,templar_assassin,slark,troll_warlord,legion_commander
sven,life_stealer,dark_seer,ursa,invoker
earthshaker,tidehunter,luna,omniknight,nyx_assassin
juggernaut,omniknight,slark,elder_titan,legion_commander
antimage,lion,sniper,queenofpain,abaddon
zuus,bounty_hunter,slark,bristleback,legion_commander
antimage,pudge,sven,ogre_magi,slark
drow_ranger,nevermore,slardar,bounty_hunter,invoker
drow_ranger,mirana,pudge,riki,weaver
pudge,zuus,silencer,slark,legion_commander
axe,phantom_lancer,dragon_knight,bounty_hunter,spectre
crystal_maiden,mirana,faceless_void,ember_spirit,terrorblade
mirana,vengefulspirit,dazzle,troll_warlord,abaddon
storm_spirit,life_stealer,spirit_breaker,legion_commander,techies
crystal_maiden,pudge,pugna,ursa,skywrath_mage
mirana,life_stealer,legion_commander,ember_spirit,winter_wyvern
omniknight,weaver,spectre,ursa,winter_wyvern
pudge,riki,life_stealer,spectre,disruptor
earthshaker,storm_spirit,faceless_void,legion_commander,techies
sand_king,zuus,huskar,centaur,terrorblade
bane,silencer,visage,slark,phoenix
storm_spirit,rubick,disruptor,slark,shredder
nevermore,enigma,brewmaster,nyx_assassin,tusk
bloodseeker,sven,luna,clinkz,medusa
sand_king,slardar,spectre,alchemist,legion_commander
antimage,axe,pudge,tidehunter,batrider
phantom_lancer,sven,lion,witch_doctor,gyrocopter
windrunner,lina,spirit_breaker,medusa,legion_commander
juggernaut,mirana,kunkka,life_stealer,ancient_apparition
faceless_void,luna,rubick,nyx_assassin,legion_commander
pudge,lion,phantom_assassin,jakiro,elder_titan
mirana,windrunner,slardar,phantom_assassin,spirit_breaker
earthshaker,phantom_lancer,huskar,invoker,elder_titan
tiny,lion,necrolyte,skeleton_king,omniknight
crystal_maiden,pudge,faceless_void,ancient_apparition,legion_commander
drow_ranger,mirana,sven,zuus,omniknight
earthshaker,zuus,kunkka,spectre,elder_titan
mirana,phantom_assassin,spirit_breaker,slark,legion_commander
bloodseeker,mirana,tidehunter,phantom_assassin,silencer
necrolyte,rattletrap,keeper_of_the_light,medusa,bristleback
drow_ranger,mirana,pugna,nyx_assassin,centaur
axe,nevermore,windrunner,sniper,oracle
bloodseeker,mirana,nevermore,sven,huskar
juggernaut,omniknight,shadow_demon,naga_siren,centaur
bloodseeker,crystal_maiden,zuus,huskar,lycan
sniper,bounty_hunter,ursa,lone_druid,ogre_magi
pudge,windrunner,kunkka,lion,huskar
sand_king,sven,obsidian_destroyer,undying,keeper_of_the_light
pudge,slardar,invoker,nyx_assassin,slark
axe,nevermore,slardar,spectre,spirit_breaker
lion,life_stealer,undying,shredder,phoenix
luna,dragon_knight,invoker,shadow_demon,shredder
drow_ranger,nevermore,vengefulspirit,faceless_void,invoker
nevermore,kunkka,phantom_assassin,doom_bringer,ursa
earthshaker,juggernaut,skeleton_king,spectre,silencer
sand_king,phantom_assassin,luna,weaver,chaos_knight
drow_ranger,earthshaker,storm_spirit,bounty_hunter,weaver
venomancer,phantom_assassin,ursa,alchemist,ogre_magi
sven,windrunner,lion,centaur,phoenix
mirana,tinker,rattletrap,life_stealer,ogre_magi
antimage,mirana,riki,phantom_assassin,dazzle
axe,riki,sniper,death_prophet,oracle
juggernaut,vengefulspirit,ursa,lone_druid,disruptor
lina,phantom_assassin,dragon_knight,life_stealer,omniknight
mirana,sven,slardar,furion,omniknight
crystal_maiden,drow_ranger,storm_spirit,ogre_magi,keeper_of_the_light
earthshaker,lina,warlock,phantom_assassin,bounty_hunter
juggernaut,phantom_assassin,obsidian_destroyer,bristleback,legion_commander
drow_ranger,nevermore,sniper,batrider,skywrath_mage
antimage,shadow_shaman,tinker,dazzle,clinkz
earthshaker,phantom_lancer,pudge,zuus,ancient_apparition
drow_ranger,nevermore,life_stealer,weaver,centaur
sven,lina,warlock,ursa,lone_druid
sven,zuus,faceless_void,luna,omniknight
pudge,tinker,chaos_knight,shredder,terrorblade
juggernaut,queenofpain,skeleton_king,phantom_assassin,lone_druid
drow_ranger,earthshaker,tiny,faceless_void,clinkz
morphling,clinkz,bounty_hunter,shredder,winter_wyvern
drow_ranger,pudge,phantom_assassin,invoker,tusk
sven,lina,shadow_shaman,pugna,meepo
nevermore,slardar,riki,phantom_assassin,invoker
antimage,mirana,night_stalker,ursa,silencer
mirana,sand_king,storm_spirit,vengefulspirit,elder_titan
drow_ranger,storm_spirit,shredder,elder_titan,techies
drow_ranger,juggernaut,mirana,tiny,sniper
morphling,pudge,vengefulspirit,beastmaster,invoker
drow_ranger,sven,witch_doctor,viper,troll_warlord
mirana,sand_king,riki,tinker,luna
shadow_shaman,riki,leshrac,weaver,abaddon
