hero_1,hero_2,hero_3,hero_4,hero_5
bane,drow_ranger,vengefulspirit,huskar,medusa
axe,phantom_lancer,kunkka,phantom_assassin,keeper_of_the_light
pudge,windrunner,lina,lion,life_stealer
drow_ranger,earthshaker,nevermore,bounty_hunter,legion_commander
drow_ranger,enigma,sniper,skywrath_mage,legion_commander
sniper,phantom_assassin,luna,slark,bristleback
lina,luna,furion,broodmother,invoker
puck,witch_doctor,phantom_assassin,dragon_knight,legion_commander
axe,razor,alchemist,chaos_knight,ogre_magi
crystal_maiden,puck,sven,weaver,legion_commander
lion,tinker,luna,spectre,invoker
axe,mirana,phantom_assassin,bounty_hunter,naga_siren
bane,razor,windrunner,witch_doctor,bounty_hunter
storm_spirit,omniknight,bounty_hunter,troll_warlord,legion_commander
riki,phantom_assassin,spirit_breaker,meepo,nyx_assassin
queenofpain,enchantress,chaos_knight,bristleback,ember_spirit
nevermore,pudge,queenofpain,phantom_assassin,invoker
pudge,bounty_hunter,invoker,medusa,phoenix
sven,kunkka,lina,dazzle,elder_titan
juggernaut,morphling,nevermore,sand_king,huskar
axe,bloodseeker,earthshaker,puck,storm_spirit
tidehunter,meepo,treant,slark,phoenix
mirana,tidehunter,luna,furion,batrider
mirana,morphling,pudge,slardar,alchemist
storm_spirit,slardar,spectre,ogre_magi,skywrath_mage
shadow_shaman,queenofpain,life_stealer,night_stalker,ogre_magi
antimage,drow_ranger,shadow_shaman,riki,obsidian_destroyer
mirana,sand_king,windrunner,phantom_assassin,life_stealer
axe,drow_ranger,earthshaker,skeleton_king,phantom_assassin
pudge,riki,phantom_assassin,night_stalker,ogre_magi
lion,slardar,sniper,faceless_void,legion_commander
antimage,axe,storm_spirit,lion,shadow_demon
crystal_maiden,juggernaut,mirana,lich,spectre
drow_ranger,faceless_void,furion,invoker,keeper_of_the_light
antimage,riki,alchemist,wisp,shredder
morphling,nevermore,death_prophet,omniknight,alchemist
morphling,storm_spirit,witch_doctor,spirit_breaker,shredder
axe,huskar,invoker,ogre_magi,legion_commander
phantom_assassin,viper,ursa,legion_commander,winter_wyvern
juggernaut,lion,faceless_void,omniknight,huskar
antimage,puck,windrunner,life_stealer,night_stalker
juggernaut,sven,life_stealer,ursa,nyx_assassin
bane,drow_ranger,witch_doctor,faceless_void,slark
bloodseeker,kunkka,shadow_shaman,life_stealer,lycan
crystal_maiden,earthshaker,juggernaut,huskar,legion_commander
axe,nevermore,necrolyte,nyx_assassin,slark
rattletrap,spirit_breaker,silencer,skywrath_mage,arc_warden
zuus,tinker,omniknight,bounty_hunter,batrider
bane,venomancer,faceless_void,viper,luna
kunkka,night_stalker,invoker,slark,medusa
juggernaut,razor,venomancer,shadow_demon,medusa
puck,pudge,riki,sniper,rubick
drow_ranger,morphling,pudge,vengefulspirit,legion_commander
razor,windrunner,brewmaster,magnataur,legion_commander
axe,juggernaut,kunkka,phantom_assassin,elder_titan
antimage,drow_ranger,sven,riki,invoker
earthshaker,witch_doctor,furion,huskar,lycan
antimage,kunkka,phantom_assassin,pugna,rubick
axe,drow_ranger,slardar,dark_seer,oracle
juggernaut,sniper,beastmaster,enchantress,invoker
axe,pudge,templar_assassin,luna,terrorblade
pudge,sven,vengefulspirit,slark,ember_spirit
pudge,silencer,naga_siren,magnataur,legion_commander
juggernaut,mirana,kunkka,tinker,shadow_demon
juggernaut,luna,spirit_breaker,keeper_of_the_light,legion_commander
mirana,tidehunter,batrider,slark,troll_warlord
puck,lion,shadow_shaman,invoker,slark
juggernaut,mirana,morphling,nyx_assassin,legion_commander
phantom_lancer,skeleton_king,phantom_assassin,spirit_breaker,terrorblade
mirana,lion,phantom_assassin,weaver,invoker
antimage,puck,windrunner,lina,clinkz
windrunner,furion,spirit_breaker,bristleback,ember_spirit
lich,riki,life_stealer,huskar,night_stalker
mirana,morphling,meepo,nyx_assassin,skywrath_mage
drow_ranger,razor,windrunner,phantom_assassin,alchemist
morphling,lina,huskar,medusa,ember_spirit
tiny,invoker,meepo,rubick,legion_commander
sven,lion,furion,life_stealer,huskar
drow_ranger,sand_king,lion,faceless_void,luna
antimage,juggernaut,sand_king,sniper,omniknight
antimage,crystal_maiden,earthshaker,slardar,luna
razor,windrunner,riki,death_prophet,slark
drow_ranger,windrunner,ancient_apparition,treant,troll_warlord
antimage,riki,broodmother,alchemist,shredder
windrunner,slardar,phantom_assassin,bounty_hunter,legion_commander
earthshaker,juggernaut,windrunner,furion,slark
mirana,morphling,pudge,witch_doctor,shredder
drow_ranger,windrunner,slardar,sniper,ancient_apparition
juggernaut,viper,omniknight,bounty_hunter,slark
antimage,bane,mirana,venomancer,slark
tidehunter,witch_doctor,enigma,phantom_assassin,life_stealer
bane,pudge,razor,windrunner,slark
juggernaut,vengefulspirit,lich,phantom_assassin,slark
lion,tinker,sniper,enchantress,chaos_knight
earthshaker,morphling,bounty_hunter,shredder,techies
phantom_assassin,bounty_hunter,invoker,slark,troll_warlord
slardar,tinker,necrolyte,bounty_hunter,slark
windrunner,tinker,ancient_apparition,ursa,legion_commander
nevermore,storm_spirit,windrunner,shadow_shaman,chaos_knight
sven,sniper,luna,centaur,legion_commander
tinker,sniper,life_stealer,earth_spirit,winter_wyvern
crystal_maiden,necrolyte,dark_seer,alchemist,naga_siren
phantom_assassin,ancient_apparition,invoker,nyx_assassin,legion_commander
juggernaut,warlock,jakiro,centaur,ember_spirit
antimage,mirana,templar_assassin,omniknight,invoker
mirana,sniper,omniknight,invoker,naga_siren
bloodseeker,earthshaker,phantom_lancer,sven,alchemist
dazzle,batrider,ancient_apparition,invoker,techies
slardar,faceless_void,enchantress,disruptor,shredder
axe,crystal_maiden,phantom_lancer,tiny,treant
morphling,storm_spirit,luna,life_stealer,phoenix
pudge,necrolyte,keeper_of_the_light,shredder,ember_spirit
storm_spirit,furion,spirit_breaker,gyrocopter,terrorblade
pudge,windrunner,huskar,weaver,rubick
storm_spirit,lina,weaver,ursa,nyx_assassin
skeleton_king,furion,keeper_of_the_light,legion_commander,ember_spirit
axe,crystal_maiden,phantom_assassin,dazzle,invoker
earthshaker,riki,faceless_void,furion,magnataur
crystal_maiden,morphling,keeper_of_the_light,bristleback,arc_warden
mirana,pudge,riki,rattletrap,clinkz
tiny,leshrac,night_stalker,spirit_breaker,magnataur
antimage,axe,ancient_apparition,invoker,visage
mirana,storm_spirit,tiny,huskar,slark
axe,dragon_knight,life_stealer,spectre,undying
clinkz,huskar,invoker,tusk,phoenix
drow_ranger,pudge,spectre,invoker,troll_warlord
morphling,pudge,lich,magnataur,shredder
riki,dragon_knight,life_stealer,terrorblade,winter_wyvern
juggernaut,windrunner,witch_doctor,invoker,legion_commander
drow_ranger,pugna,dragon_knight,weaver,keeper_of_the_light
windrunner,phantom_assassin,life_stealer,rubick,shredder
bloodseeker,riki,skeleton_king,clinkz,alchemist
venomancer,batrider,invoker,slark,tusk
bloodseeker,morphling,kunkka,slardar,tinker
juggernaut,mirana,sniper,spirit_breaker,shredder
lion,sniper,bounty_hunter,ursa,bristleback
phantom_lancer,phantom_assassin,luna,clinkz,ember_spirit
drow_ranger,earthshaker,mirana,windrunner,rubick
mirana,templar_assassin,life_stealer,bounty_hunter,invoker
drow_ranger,necrolyte,furion,life_stealer,undying
crystal_maiden,mirana,lich,invoker,lycan
drow_ranger,juggernaut,nevermore,warlock,pugna
antimage,windrunner,lion,tinker,doom_bringer
mirana,sand_king,storm_spirit,weaver,slark
bloodseeker,razor,storm_spirit,shadow_demon,keeper_of_the_light
axe,vengefulspirit,sniper,phantom_assassin,clinkz
phantom_lancer,sand_king,life_stealer,invoker,shredder
drow_ranger,windrunner,phantom_assassin,nyx_assassin,shredder
bloodseeker,juggernaut,mirana,storm_spirit,omniknight
enigma,phantom_assassin,life_stealer,huskar,gyrocopter
drow_ranger,sand_king,tiny,venomancer,silencer
phantom_lancer,pudge,zuus,sniper,bounty_hunter
juggernaut,mirana,slardar,weaver,arc_warden
nevermore,pudge,lion,ogre_magi,rubick
sven,warlock,clinkz,enchantress,spirit_breaker
mirana,faceless_void,spectre,invoker,silencer
antimage,lion,tinker,furion,shredder
morphling,phantom_lancer,skeleton_king,invoker,disruptor
phantom_lancer,windrunner,phantom_assassin,life_stealer,ogre_magi
drow_ranger,riki,necrolyte,chaos_knight,shredder
antimage,enigma,venomancer,faceless_void,nyx_assassin
axe,bloodseeker,phantom_lancer,pudge,sniper
antimage,lion,phantom_assassin,viper,bounty_hunter
bloodseeker,tinker,viper,bounty_hunter,slark
pudge,windrunner,pugna,alchemist,legion_commander
drow_ranger,windrunner,faceless_void,slark,abaddon
tiny,zuus,skeleton_king,spirit_breaker,centaur
lina,queenofpain,faceless_void,death_prophet,winter_wyvern
antimage,phantom_lancer,sand_king,kunkka,obsidian_destroyer
axe,nevermore,lion,phantom_assassin,huskar
riki,phantom_assassin,batrider,alchemist,bristleback
drow_ranger,storm_spirit,bounty_hunter,slark,shredder
razor,faceless_void,enchantress,slark,skywrath_mage
windrunner,phantom_assassin,bounty_hunter,silencer,ogre_magi
bloodseeker,phantom_lancer,furion,bounty_hunter,doom_bringer
sand_king,faceless_void,omniknight,legion_commander,arc_warden
puck,riki,templar_assassin,ursa,oracle
phantom_lancer,kunkka,tidehunter,lich,shredder
pudge,windrunner,lion,skeleton_king,luna
morphling,enigma,spectre,invoker,slark
phantom_assassin,omniknight,ancient_apparition,rubick,slark
phantom_lancer,puck,lion,treant,slark
bloodseeker,clinkz,spirit_breaker,invoker,techies
juggernaut,faceless_void,furion,bounty_hunter,alchemist
antimage,sniper,spectre,centaur,shredder
mirana,slardar,skeleton_king,omniknight,slark
sven,sniper,dazzle,huskar,night_stalker
juggernaut,pudge,shadow_shaman,tinker,legion_commander
bloodseeker,drow_ranger,puck,faceless_void,undying
sven,ursa,ogre_magi,troll_warlord,legion_commander
drow_ranger,windrunner,beastmaster,gyrocopter,rubick
sven,huskar,weaver,meepo,legion_commander
morphling,faceless_void,shredder,legion_commander,earth_spirit
mirana,windrunner,faceless_void,ancient_apparition,ogre_magi
necrolyte,templar_assassin,dark_seer,bounty_hunter,legion_commander
bloodseeker,tiny,phantom_assassin,naga_siren,keeper_of_the_light
faceless_void,clinkz,spirit_breaker,invoker,bristleback
skeleton_king,luna,clinkz,magnataur,abaddon
shadow_shaman,riki,bounty_hunter,ursa,chaos_knight
earthshaker,morphling,nevermore,windrunner,nyx_assassin
bloodseeker,crystal_maiden,juggernaut,faceless_void,invoker
mirana,pudge,storm_spirit,venomancer,phantom_assassin
storm_spirit,sven,lion,pugna,bristleback
drow_ranger,mirana,windrunner,invoker,shadow_demon
pudge,lich,riki,furion,life_stealer
phantom_lancer,tinker,enchantress,bounty_hunter,shadow_demon
axe,windrunner,ursa,silencer,medusa
pudge,kunkka,gyrocopter,elder_titan,arc_warden
pudge,razor,tiny,clinkz,terrorblade
juggernaut,slardar,riki,enchantress,invoker
axe,earthshaker,nevermore,sven,rubick
sven,riki,sniper,necrolyte,furion
axe,juggernaut,kunkka,riki,clinkz
viper,weaver,jakiro,alchemist,legion_commander
sand_king,windrunner,slardar,necrolyte,treant
juggernaut,pudge,dark_seer,legion_commander,ember_spirit
slardar,skeleton_king,weaver,jakiro,ursa
kunkka,life_stealer,omniknight,weaver,invoker
bloodseeker,earthshaker,sand_king,zuus,huskar
tiny,vengefulspirit,slardar,phantom_assassin,elder_titan
tinker,sniper,chaos_knight,meepo,legion_commander
lina,doom_bringer,gyrocopter,silencer,nyx_assassin
axe,morphling,sniper,ogre_magi,legion_commander
axe,storm_spirit,furion,rubick,medusa
antimage,skeleton_king,huskar,shredder,elder_titan
pudge,warlock,life_stealer,enchantress,spirit_breaker
sven,faceless_void,ursa,alchemist,arc_warden
morphling,sven,brewmaster,ogre_magi,shredder
mirana,faceless_void,life_stealer,bounty_hunter,invoker
drow_ranger,mirana,slardar,legion_commander,techies
juggernaut,mirana,lion,spirit_breaker,alchemist
drow_ranger,earthshaker,mirana,tidehunter,clinkz
antimage,ursa,alchemist,lycan,naga_siren
bloodseeker,zuus,shadow_shaman,queenofpain,bristleback
antimage,razor,lina,riki,huskar
earthshaker,juggernaut,pudge,zuus,sniper
shadow_shaman,dragon_knight,weaver,slark,shredder
axe,zuus,sniper,skeleton_king,life_stealer
witch_doctor,riki,life_stealer,invoker,slark
antimage,bloodseeker,mirana,slark,phoenix
juggernaut,mirana,phantom_assassin,disruptor,skywrath_mage
drow_ranger,earthshaker,pudge,storm_spirit,life_stealer
mirana,zuus,phantom_assassin,dragon_knight,tusk
sand_king,lina,sniper,shredder,bristleback
earthshaker,phantom_lancer,pudge,windrunner,disruptor
bloodseeker,earthshaker,morphling,clinkz,medusa
huskar,spirit_breaker,alchemist,undying,oracle
crystal_maiden,mirana,phantom_lancer,night_stalker,ember_spirit
tinker,pugna,huskar,spectre,magnataur
drow_ranger,huskar,silencer,shredder,legion_commander
dazzle,weaver,spirit_breaker,shadow_demon,techies
slardar,viper,alchemist,chaos_knight,troll_warlord
bloodseeker,mirana,rubick,slark,legion_commander
necrolyte,chaos_knight,shredder,skywrath_mage,legion_commander
axe,morphling,pudge,batrider,slark
antimage,clinkz,batrider,centaur,skywrath_mage
mirana,morphling,kunkka,life_stealer,elder_titan
juggernaut,sand_king,lion,riki,life_stealer
dragon_knight,slark,troll_warlord,tusk,phoenix
bloodseeker,sven,lina,legion_commander,techies
earthshaker,bounty_hunter,weaver,ursa,invoker
earthshaker,lina,life_stealer,invoker,bristleback
juggernaut,windrunner,rubick,shredder,techies
juggernaut,windrunner,tinker,leshrac,invoker
zuus,templar_assassin,ursa,ogre_magi,nyx_assassin
morphling,vengefulspirit,skeleton_king,life_stealer,tusk
antimage,enchantress,ursa,lycan,treant
axe,bane,huskar,slark,troll_warlord
crystal_maiden,pudge,slark,medusa,legion_commander
necrolyte,phantom_assassin,luna,bristleback,ember_spirit
lina,skeleton_king,phantom_assassin,disruptor,elder_titan
bane,sven,sniper,shadow_demon,terrorblade
bane,windrunner,slardar,ursa,winter_wyvern
mirana,necrolyte,furion,disruptor,legion_commander
mirana,pudge,sven,spirit_breaker,ember_spirit
phantom_lancer,riki,sniper,phantom_assassin,ursa
juggernaut,kunkka,sniper,phantom_assassin,chaos_knight
nevermore,windrunner,lion,spectre,bristleback
earthshaker,morphling,alchemist,nyx_assassin,phoenix
riki,phantom_assassin,rattletrap,spectre,legion_commander
lion,faceless_void,rattletrap,invoker,skywrath_mage
axe,drow_ranger,mirana,enigma,invoker
zuus,lina,shadow_demon,slark,shredder
juggernaut,zuus,skeleton_king,huskar,abaddon
mirana,windrunner,luna,shredder,phoenix
skeleton_king,luna,night_stalker,chaos_knight,magnataur
juggernaut,pudge,riki,weaver,alchemist
juggernaut,nevermore,enigma,naga_siren,bristleback
vengefulspirit,windrunner,phantom_assassin,weaver,ogre_magi
antimage,drow_ranger,phantom_assassin,huskar,invoker
earthshaker,witch_doctor,lich,huskar,slark
drow_ranger,sniper,life_stealer,spirit_breaker,keeper_of_the_light
juggernaut,slark,legion_commander,ember_spirit,winter_wyvern
axe,slardar,tinker,phantom_assassin,shredder
crystal_maiden,pudge,phantom_assassin,templar_assassin,shredder
earthshaker,juggernaut,tinker,obsidian_destroyer,bristleback
tinker,faceless_void,clinkz,undying,skywrath_mage
lina,skeleton_king,furion,slark,terrorblade
skeleton_king,enchantress,jakiro,troll_warlord,magnataur
lion,shadow_shaman,sniper,luna,invoker
mirana,morphling,puck,zuus,rubick
antimage,phantom_assassin,broodmother,spirit_breaker,ember_spirit
necrolyte,faceless_void,dazzle,chen,invoker
nevermore,pudge,invoker,slark,legion_commander
mirana,morphling,storm_spirit,tinker,shadow_demon
faceless_void,spirit_breaker,undying,nyx_assassin,centaur
earthshaker,nevermore,queenofpain,skeleton_king,shadow_demon
pudge,storm_spirit,windrunner,viper,shredder
sven,zuus,batrider,chaos_knight,undying
windrunner,shadow_shaman,death_prophet,furion,ogre_magi
windrunner,faceless_void,ogre_magi,slark,shredder
sand_king,clinkz,spirit_breaker,invoker,chaos_knight
antimage,phantom_lancer,sniper,bristleback,abaddon
lion,riki,ancient_apparition,chaos_knight,troll_warlord
antimage,mirana,tinker,chaos_knight,phoenix
axe,razor,ogre_magi,magnataur,shredder
morphling,lich,faceless_void,dark_seer,legion_commander
juggernaut,pudge,ursa,invoker,meepo
vengefulspirit,warlock,queenofpain,faceless_void,spectre
antimage,bane,pudge,death_prophet,bounty_hunter
lina,riki,templar_assassin,dragon_knight,naga_siren
morphling,riki,meepo,naga_siren,troll_warlord
riki,phantom_assassin,pugna,dazzle,huskar
mirana,kunkka,necrolyte,dragon_knight,legion_commander
mirana,morphling,vengefulspirit,queenofpain,nyx_assassin
antimage,pudge,sand_king,bristleback,ember_spirit
juggernaut,queenofpain,faceless_void,disruptor,elder_titan
sniper,spectre,nyx_assassin,wisp,shredder
slardar,tidehunter,luna,bounty_hunter,weaver
riki,death_prophet,phantom_assassin,viper,bounty_hunter
juggernaut,morphling,lich,riki,huskar
vengefulspirit,beastmaster,silencer,meepo,naga_siren
axe,juggernaut,weaver,elder_titan,legion_commander
pudge,tiny,weaver,shadow_demon,legion_commander
bloodseeker,morphling,invoker,silencer,tusk
lion,shadow_shaman,death_prophet,furion,slark
juggernaut,zuus,tidehunter,faceless_void,enchantress
axe,mirana,puck,omniknight,slark
bloodseeker,sven,lion,medusa,legion_commander
crystal_maiden,windrunner,necrolyte,phantom_assassin,ursa
juggernaut,mirana,witch_doctor,silencer,undying
axe,tiny,lion,faceless_void,slark
drow_ranger,kunkka,tinker,nyx_assassin,medusa
pudge,tinker,phantom_assassin,life_stealer,huskar
storm_spirit,witch_doctor,sniper,viper,bounty_hunter
puck,sand_king,sven,tidehunter,venomancer
juggernaut,pudge,sniper,viper,bristleback
tinker,rattletrap,leshrac,chaos_knight,troll_warlord
lich,bounty_hunter,weaver,medusa,legion_commander
mirana,riki,faceless_void,phantom_assassin,invoker
phantom_lancer,viper,jakiro,doom_bringer,abaddon
axe,shadow_shaman,riki,sniper,death_prophet
mirana,nevermore,weaver,slark,legion_commander
tiny,queenofpain,skeleton_king,elder_titan,terrorblade
zuus,kunkka,phantom_assassin,dark_seer,naga_siren
antimage,vengefulspirit,viper,ursa,rubick
juggernaut,dazzle,huskar,alchemist,ogre_magi
nevermore,pudge,skywrath_mage,legion_commander,ember_spirit
crystal_maiden,sven,tidehunter,omniknight,arc_warden
crystal_maiden,nevermore,tidehunter,faceless_void,silencer
earthshaker,mirana,necrolyte,faceless_void,luna
pudge,faceless_void,weaver,invoker,tusk
drow_ranger,puck,kunkka,lina,witch_doctor
dragon_knight,alchemist,magnataur,shredder,winter_wyvern
crystal_maiden,drow_ranger,slardar,tinker,bounty_hunter
mirana,pudge,bounty_hunter,obsidian_destroyer,shredder
mirana,furion,night_stalker,ursa,invoker
juggernaut,mirana,sand_king,lina,batrider
crystal_maiden,sven,phantom_assassin,clinkz,meepo
sven,enigma,huskar,magnataur,oracle
pudge,lion,slardar,riki,broodmother
