hero_1,hero_2,hero_3,hero_4,hero_5
axe,bloodseeker,juggernaut,vengefulspirit,phantom_assassin
zuus,necrolyte,dragon_knight,dazzle,keeper_of_the_light
tiny,windrunner,dazzle,dark_seer,huskar
tinker,faceless_void,dark_seer,ursa,arc_warden
drow_ranger,mirana,storm_spirit,tinker,night_stalker
axe,juggernaut,leshrac,weaver,ember_spirit
earthshaker,pudge,sand_king,sven,medusa
sven,lion,tinker,batrider,abaddon
skeleton_king,viper,life_stealer,spirit_breaker,legion_commander
juggernaut,sniper,phantom_assassin,huskar,weaver
mirana,dragon_knight,enchantress,slark,skywrath_mage
antimage,vengefulspirit,queenofpain,skeleton_king,death_prophet
pudge,riki,necrolyte,faceless_void,bristleback
axe,zuus,clinkz,ursa,ember_spirit
juggernaut,pudge,necrolyte,spectre,spirit_breaker
bane,nevermore,enigma,queenofpain,spectre
bloodseeker,lion,queenofpain,faceless_void,leshrac
zuus,riki,viper,alchemist,silencer
axe,tinker,bounty_hunter,spectre,slark
antimage,pudge,tinker,death_prophet,furion
phantom_lancer,puck,sand_king,sven,lina
axe,lina,life_stealer,clinkz,ancient_apparition
juggernaut,venomancer,faceless_void,spectre,ember_spirit
drow_ranger,mirana,vengefulspirit,doom_bringer,ursa
axe,morphling,queenofpain,faceless_void,rubick
mirana,pudge,jakiro,alchemist,elder_titan
huskar,bounty_hunter,nyx_assassin,medusa,legion_commander
earthshaker,riki,luna,spirit_breaker,invoker
pudge,viper,dazzle,rattletrap,phoenix
lich,huskar,weaver,ogre_magi,keeper_of_the_light
mirana,puck,tidehunter,sniper,skeleton_king
razor,lion,spectre,doom_bringer,shredder
drow_ranger,nevermore,sand_king,spirit_breaker,legion_commander
drow_ranger,windrunner,queenofpain,alchemist,disruptor
queenofpain,dragon_knight,gyrocopter,invoker,rubick
sniper,skeleton_king,life_stealer,legion_commander,phoenix
antimage,storm_spirit,phantom_assassin,furion,life_stealer
earthshaker,juggernaut,sven,sniper,clinkz
drow_ranger,vengefulspirit,phantom_assassin,enchantress,bounty_hunter
kunkka,huskar,ursa,troll_warlord,skywrath_mage
slardar,venomancer,phantom_assassin,luna,nyx_assassin
zuus,enigma,warlock,dragon_knight,night_stalker
earthshaker,furion,clinkz,spirit_breaker,slark
earthshaker,mirana,vengefulspirit,luna,elder_titan
crystal_maiden,vengefulspirit,tinker,rattletrap,legion_commander
antimage,tidehunter,leshrac,lone_druid,centaur
antimage,windrunner,zuus,templar_assassin,weaver
windrunner,tinker,life_stealer,rubick,centaur
pudge,sniper,meepo,wisp,legion_commander
drow_ranger,shadow_shaman,sniper,obsidian_destroyer,rubick
omniknight,huskar,shadow_demon,slark,ember_spirit
sniper,leshrac,spirit_breaker,silencer,disruptor
mirana,pudge,lion,phantom_assassin,legion_commander
sand_king,zuus,sniper,rattletrap,keeper_of_the_light
drow_ranger,juggernaut,faceless_void,life_stealer,broodmother
mirana,necrolyte,faceless_void,death_prophet,slark
antimage,witch_doctor,death_prophet,phantom_assassin,clinkz
juggernaut,tiny,lina,venomancer,medusa
zuus,slardar,phantom_assassin,furion,slark
morphling,tiny,leshrac,ancient_apparition,techies
lina,templar_assassin,alchemist,slark,legion_commander
juggernaut,mirana,phantom_lancer,shadow_demon,oracle
windrunner,tinker,sniper,furion,medusa
mirana,morphling,treant,troll_warlord,techies
pudge,windrunner,life_stealer,invoker,legion_commander
sven,shadow_shaman,warlock,life_stealer,keeper_of_the_light
bloodseeker,zuus,sniper,phantom_assassin,legion_commander
axe,mirana,pudge,invoker,shredder
puck,pudge,windrunner,necrolyte,death_prophet
drow_ranger,earthshaker,tiny,night_stalker,naga_siren
earthshaker,shadow_shaman,venomancer,enchantress,spirit_breaker
puck,tinker,viper,ancient_apparition,invoker
drow_ranger,juggernaut,windrunner,phantom_assassin,ursa
nevermore,pudge,sand_king,witch_doctor,riki
mirana,sven,phantom_assassin,huskar,medusa
nevermore,lich,faceless_void,life_stealer,skywrath_mage
drow_ranger,mirana,storm_spirit,ogre_magi,bristleback
phantom_lancer,lina,dark_seer,spirit_breaker,alchemist
juggernaut,puck,pudge,venomancer,phantom_assassin
mirana,sven,bounty_hunter,nyx_assassin,oracle
morphling,phantom_assassin,invoker,centaur,legion_commander
axe,juggernaut,lina,sniper,legion_commander
drow_ranger,mirana,storm_spirit,vengefulspirit,zuus
phantom_assassin,furion,chaos_knight,abaddon,arc_warden
juggernaut,sven,lion,shadow_shaman,queenofpain
antimage,juggernaut,tidehunter,witch_doctor,undying
zuus,venomancer,spectre,techies,terrorblade
axe,sand_king,storm_spirit,death_prophet,ogre_magi
earthshaker,riki,sniper,death_prophet,bounty_hunter
juggernaut,razor,sniper,luna,ember_spirit
drow_ranger,pudge,faceless_void,huskar,magnataur
drow_ranger,earthshaker,invoker,nyx_assassin,bristleback
pudge,sand_king,riki,phantom_assassin,furion
axe,lion,necrolyte,spectre,ember_spirit
pudge,kunkka,queenofpain,faceless_void,bounty_hunter
mirana,ancient_apparition,spirit_breaker,alchemist,slark
drow_ranger,queenofpain,faceless_void,ancient_apparition,nyx_assassin
phantom_lancer,sand_king,necrolyte,obsidian_destroyer,disruptor
vengefulspirit,sniper,huskar,naga_siren,centaur
pudge,slardar,riki,brewmaster,slark
juggernaut,mirana,shadow_shaman,faceless_void,nyx_assassin
antimage,pudge,tinker,ogre_magi,slark
lion,shadow_shaman,sniper,gyrocopter,shredder
axe,pudge,windrunner,witch_doctor,life_stealer
puck,templar_assassin,luna,shredder,techies
sven,tinker,omniknight,invoker,legion_commander
sand_king,tiny,faceless_void,keeper_of_the_light,shredder
drow_ranger,mirana,bounty_hunter,ursa,oracle
pudge,sven,clinkz,omniknight,bounty_hunter
jakiro,silencer,treant,legion_commander,arc_warden
pudge,lion,sniper,ursa,invoker
bloodseeker,mirana,skeleton_king,omniknight,spirit_breaker
drow_ranger,tiny,invoker,keeper_of_the_light,tusk
morphling,necrolyte,invoker,nyx_assassin,skywrath_mage
pudge,sven,phantom_assassin,omniknight,arc_warden
crystal_maiden,queenofpain,ursa,brewmaster,medusa
drow_ranger,windrunner,clinkz,invoker,shredder
phantom_lancer,windrunner,tinker,omniknight,legion_commander
drow_ranger,phantom_assassin,clinkz,earth_spirit,terrorblade
earthshaker,windrunner,lion,sniper,phantom_assassin
juggernaut,pudge,windrunner,rattletrap,magnataur
dragon_knight,jakiro,spectre,silencer,centaur
pudge,tiny,lion,huskar,rubick
juggernaut,pudge,lion,riki,silencer
drow_ranger,omniknight,batrider,invoker,legion_commander
skeleton_king,death_prophet,phantom_assassin,ancient_apparition,winter_wyvern
tiny,meepo,keeper_of_the_light,slark,terrorblade
juggernaut,sven,zuus,slardar,legion_commander
juggernaut,tidehunter,warlock,clinkz,ursa
juggernaut,phantom_assassin,furion,invoker,oracle
drow_ranger,razor,storm_spirit,skeleton_king,phantom_assassin
windrunner,lion,tidehunter,life_stealer,slark
tiny,vengefulspirit,faceless_void,skeleton_king,treant
nevermore,witch_doctor,phantom_assassin,spirit_breaker,techies
drow_ranger,sand_king,sven,windrunner,lich
crystal_maiden,earthshaker,witch_doctor,dragon_knight,magnataur
drow_ranger,mirana,windrunner,beastmaster,alchemist
tiny,lion,slark,abaddon,legion_commander
earthshaker,lion,leshrac,naga_siren,ember_spirit
storm_spirit,sniper,batrider,brewmaster,slark
sand_king,witch_doctor,clinkz,invoker,shredder
pudge,sven,phantom_assassin,doom_bringer,disruptor
storm_spirit,luna,shadow_demon,slark,legion_commander
pudge,sven,enigma,sniper,dark_seer
witch_doctor,tinker,viper,naga_siren,earth_spirit
drow_ranger,templar_assassin,viper,clinkz,oracle
puck,storm_spirit,templar_assassin,shadow_demon,techies
necrolyte,furion,dark_seer,keeper_of_the_light,slark
antimage,puck,skeleton_king,huskar,troll_warlord
juggernaut,windrunner,venomancer,phantom_assassin,shadow_demon
juggernaut,dark_seer,chaos_knight,nyx_assassin,winter_wyvern
pudge,slardar,skeleton_king,dazzle,disruptor
antimage,juggernaut,necrolyte,beastmaster,furion
pudge,slardar,death_prophet,batrider,ursa
storm_spirit,tiny,centaur,tusk,ember_spirit
drow_ranger,pudge,viper,bounty_hunter,shredder
storm_spirit,zuus,tinker,sniper,shredder
pudge,riki,dragon_knight,invoker,visage
kunkka,venomancer,shadow_demon,naga_siren,shredder
drow_ranger,vengefulspirit,tidehunter,rattletrap,medusa
phantom_lancer,sven,riki,templar_assassin,invoker
mirana,skeleton_king,dazzle,huskar,legion_commander
drow_ranger,juggernaut,windrunner,riki,queenofpain
drow_ranger,sven,alchemist,slark,elder_titan
lina,furion,doom_bringer,ogre_magi,slark
juggernaut,sven,queenofpain,life_stealer,slark
windrunner,kunkka,skeleton_king,silencer,shadow_demon
tiny,queenofpain,furion,alchemist,obsidian_destroyer
nevermore,razor,viper,invoker,ember_spirit
juggernaut,mirana,slardar,bounty_hunter,bristleback
mirana,morphling,puck,tidehunter,chaos_knight
axe,kunkka,viper,huskar,techies
drow_ranger,pudge,storm_spirit,ogre_magi,terrorblade
lina,sniper,queenofpain,obsidian_destroyer,legion_commander
axe,drow_ranger,lion,riki,rubick
antimage,drow_ranger,kunkka,phantom_assassin,life_stealer
drow_ranger,juggernaut,mirana,shadow_shaman,shredder
juggernaut,witch_doctor,beastmaster,slark,legion_commander
juggernaut,storm_spirit,necrolyte,ancient_apparition,nyx_assassin
sand_king,lion,invoker,visage,legion_commander
pudge,phantom_assassin,huskar,slark,legion_commander
bloodseeker,riki,venomancer,phantom_assassin,troll_warlord
drow_ranger,puck,riki,templar_assassin,leshrac
rattletrap,enchantress,ursa,abaddon,arc_warden
drow_ranger,kunkka,furion,alchemist,invoker
mirana,windrunner,riki,batrider,slark
juggernaut,templar_assassin,enchantress,spirit_breaker,silencer
antimage,zuus,dazzle,shredder,legion_commander
axe,pudge,lina,clinkz,bristleback
bloodseeker,mirana,slardar,faceless_void,alchemist
juggernaut,mirana,zuus,riki,omniknight
morphling,pudge,tiny,spirit_breaker,medusa
crystal_maiden,mirana,zuus,bounty_hunter,legion_commander
antimage,lina,furion,weaver,ogre_magi
phantom_lancer,pudge,riki,viper,life_stealer
drow_ranger,faceless_void,clinkz,omniknight,medusa
puck,riki,dazzle,rattletrap,ancient_apparition
axe,witch_doctor,faceless_void,huskar,ursa
pudge,bounty_hunter,invoker,shredder,terrorblade
antimage,earthshaker,riki,invoker,ember_spirit
crystal_maiden,drow_ranger,sven,queenofpain,ember_spirit
juggernaut,pudge,shadow_shaman,faceless_void,winter_wyvern
mirana,sand_king,invoker,tusk,legion_commander
antimage,bloodseeker,drow_ranger,skeleton_king,phoenix
ursa,meepo,undying,shredder,elder_titan
bloodseeker,phantom_lancer,sniper,omniknight,tusk
nevermore,tiny,viper,rattletrap,spectre
antimage,zuus,queenofpain,faceless_void,ursa
storm_spirit,tiny,slardar,viper,dazzle
antimage,pudge,silencer,legion_commander,oracle
drow_ranger,mirana,dragon_knight,keeper_of_the_light,troll_warlord
windrunner,witch_doctor,doom_bringer,treant,medusa
shadow_shaman,leshrac,ancient_apparition,ursa,arc_warden
mirana,pudge,lion,slardar,slark
riki,clinkz,broodmother,weaver,oracle
pudge,slardar,leshrac,ursa,keeper_of_the_light
mirana,nevermore,sven,phantom_assassin,legion_commander
earthshaker,sven,windrunner,omniknight,slark
juggernaut,windrunner,spectre,rubick,legion_commander
faceless_void,bounty_hunter,rubick,disruptor,nyx_assassin
drow_ranger,mirana,rattletrap,invoker,meepo
antimage,necrolyte,doom_bringer,alchemist,rubick
antimage,mirana,pudge,slardar,necrolyte
axe,drow_ranger,vengefulspirit,alchemist,abaddon
mirana,phantom_assassin,omniknight,broodmother,brewmaster
earthshaker,leshrac,huskar,centaur,legion_commander
phantom_lancer,pudge,weaver,alchemist,undying
lion,queenofpain,dazzle,invoker,bristleback
drow_ranger,sand_king,necrolyte,viper,brewmaster
axe,nevermore,tinker,life_stealer,disruptor
morphling,pudge,sand_king,huskar,ursa
pudge,vengefulspirit,queenofpain,phantom_assassin,batrider
sand_king,tidehunter,necrolyte,clinkz,medusa
pudge,phantom_assassin,shadow_demon,medusa,phoenix
razor,sven,phantom_assassin,viper,abaddon
antimage,crystal_maiden,pudge,tinker,skeleton_king
bloodseeker,lina,tinker,sniper,legion_commander
mirana,gyrocopter,keeper_of_the_light,terrorblade,arc_warden
axe,bane,pudge,death_prophet,life_stealer
axe,mirana,morphling,tidehunter,rubick
drow_ranger,mirana,witch_doctor,faceless_void,tusk
antimage,bloodseeker,kunkka,pugna,bristleback
sand_king,witch_doctor,spirit_breaker,invoker,legion_commander
pudge,storm_spirit,tinker,faceless_void,ember_spirit
storm_spirit,sven,riki,beastmaster,venomancer
drow_ranger,phantom_lancer,queenofpain,furion,ancient_apparition
vengefulspirit,phantom_assassin,viper,bounty_hunter,legion_commander
mirana,pudge,invoker,medusa,legion_commander
mirana,sand_king,tiny,huskar,bounty_hunter
juggernaut,furion,omniknight,alchemist,lycan
pudge,sand_king,sniper,weaver,undying
phantom_lancer,sand_king,phantom_assassin,luna,skywrath_mage
riki,phantom_assassin,furion,troll_warlord,bristleback
juggernaut,puck,sand_king,windrunner,centaur
drow_ranger,phantom_lancer,troll_warlord,skywrath_mage,terrorblade
bloodseeker,nevermore,life_stealer,undying,troll_warlord
venomancer,rattletrap,jakiro,gyrocopter,skywrath_mage
axe,sand_king,necrolyte,death_prophet,slark
sand_king,shadow_shaman,sniper,venomancer,faceless_void
earthshaker,slardar,beastmaster,luna,tusk
juggernaut,tiny,riki,viper,weaver
slardar,phantom_assassin,templar_assassin,bounty_hunter,ogre_magi
axe,juggernaut,mirana,necrolyte,phantom_assassin
antimage,sand_king,kunkka,omniknight,jakiro
drow_ranger,windrunner,lich,furion,centaur
sven,tinker,sniper,omniknight,ember_spirit
axe,juggernaut,shadow_shaman,wisp,phoenix
drow_ranger,tinker,dazzle,rubick,ember_spirit
sven,zuus,lion,sniper,shredder
crystal_maiden,mirana,storm_spirit,slark,shredder
mirana,phantom_assassin,ancient_apparition,shredder,legion_commander
morphling,sand_king,shadow_shaman,pugna,invoker
drow_ranger,juggernaut,windrunner,tidehunter,magnataur
drow_ranger,omniknight,ursa,invoker,naga_siren
juggernaut,huskar,spirit_breaker,slark,ember_spirit
crystal_maiden,riki,necrolyte,phantom_assassin,legion_commander
axe,phantom_lancer,windrunner,death_prophet,templar_assassin
sniper,warlock,viper,undying,phoenix
axe,drow_ranger,mirana,vengefulspirit,alchemist
mirana,phantom_lancer,zuus,clinkz,bounty_hunter
earthshaker,zuus,slardar,huskar,invoker
antimage,mirana,nevermore,doom_bringer,legion_commander
antimage,axe,nevermore,zuus,elder_titan
axe,sniper,broodmother,invoker,nyx_assassin
axe,drow_ranger,nevermore,kunkka,nyx_assassin
axe,drow_ranger,pudge,faceless_void,batrider
pudge,slardar,faceless_void,huskar,spirit_breaker
phantom_assassin,viper,dazzle,clinkz,silencer
pudge,windrunner,enigma,phantom_assassin,rubick
axe,bloodseeker,morphling,pudge,shredder
pudge,invoker,wisp,slark,legion_commander
morphling,life_stealer,spirit_breaker,visage,shredder
zuus,phantom_assassin,omniknight,huskar,rubick
storm_spirit,vengefulspirit,life_stealer,nyx_assassin,slark
windrunner,witch_doctor,furion,huskar,spirit_breaker
drow_ranger,pudge,tinker,bounty_hunter,slark
juggernaut,nevermore,phantom_lancer,sand_king,undying
drow_ranger,enigma,phantom_assassin,undying,arc_warden
mirana,queenofpain,slark,elder_titan,legion_commander
crystal_maiden,zuus,slardar,phantom_assassin,legion_commander
drow_ranger,earthshaker,sniper,gyrocopter,obsidian_destroyer
drow_ranger,juggernaut,morphling,pudge,skywrath_mage
earthshaker,mirana,faceless_void,ogre_magi,nyx_assassin
furion,spirit_breaker,chaos_knight,techies,ember_spirit
pudge,zuus,dragon_knight,bounty_hunter,lone_druid
antimage,vengefulspirit,witch_doctor,faceless_void,nyx_assassin
bloodseeker,pudge,sand_king,brewmaster,ember_spirit
juggernaut,vengefulspirit,ursa,keeper_of_the_light,legion_commander
sniper,skeleton_king,invoker,meepo,treant
pudge,riki,clinkz,batrider,slark
riki,phantom_assassin,meepo,bristleback,phoenix
juggernaut,sven,zuus,lina,riki
bloodseeker,juggernaut,mirana,warlock,faceless_void
sven,lina,tidehunter,luna,alchemist
axe,phantom_assassin,invoker,wisp,shredder
mirana,morphling,slardar,tinker,jakiro
antimage,pudge,riki,necrolyte,invoker
juggernaut,mirana,sven,riki,phoenix
storm_spirit,lich,enchantress,night_stalker,tusk
drow_ranger,pudge,venomancer,spirit_breaker,alchemist
storm_spirit,sven,weaver,shredder,oracle
mirana,vengefulspirit,phantom_assassin,abaddon,legion_commander
pudge,phantom_assassin,pugna,night_stalker,batrider
earthshaker,juggernaut,invoker,silencer,slark
warlock,skeleton_king,luna,dazzle,terrorblade
crystal_maiden,skeleton_king,viper,night_stalker,medusa
drow_ranger,pudge,tiny,naga_siren,shredder
nevermore,phantom_lancer,sand_king,skeleton_king,bounty_hunter
drow_ranger,slardar,faceless_void,leshrac,slark
sand_king,viper,omniknight,enchantress,chaos_knight
lina,witch_doctor,phantom_assassin,luna,shredder
drow_ranger,windrunner,witch_doctor,sniper,legion_commander
puck,lich,necrolyte,phantom_assassin,winter_wyvern
drow_ranger,omniknight,invoker,meepo,medusa
earthshaker,windrunner,phantom_assassin,rattletrap,huskar
puck,sven,batrider,ursa,disruptor
earthshaker,mirana,kunkka,ancient_apparition,centaur
axe,crystal_maiden,pudge,spectre,invoker
riki,queenofpain,phantom_assassin,spirit_breaker,terrorblade
bloodseeker,crystal_maiden,drow_ranger,witch_doctor,dazzle
mirana,phantom_lancer,sniper,batrider,shredder
phantom_lancer,faceless_void,ursa,invoker,magnataur
axe,earthshaker,morphling,sand_king,templar_assassin
bloodseeker,juggernaut,death_prophet,phantom_assassin,bounty_hunter
storm_spirit,vengefulspirit,lion,rubick,terrorblade
crystal_maiden,phantom_lancer,dazzle,bristleback,legion_commander
pudge,witch_doctor,dark_seer,silencer,medusa
tinker,jakiro,rubick,slark,troll_warlord
antimage,lina,shadow_shaman,luna,batrider
crystal_maiden,pudge,riki,bounty_hunter,invoker
drow_ranger,mirana,windrunner,sniper,naga_siren
puck,batrider,silencer,abaddon,ember_spirit
antimage,drow_ranger,puck,riki,necrolyte
lion,riki,sniper,faceless_void,techies
juggernaut,shadow_shaman,sniper,skeleton_king,skywrath_mage
mirana,sven,enigma,tinker,shredder
windrunner,bounty_hunter,weaver,invoker,legion_commander
pudge,riki,gyrocopter,invoker,lone_druid
axe,mirana,riki,queenofpain,huskar
pudge,sniper,viper,slark,terrorblade
drow_ranger,earthshaker,tiny,lich,alchemist
earthshaker,windrunner,phantom_assassin,rubick,troll_warlord
phantom_assassin,huskar,alchemist,chaos_knight,bristleback
drow_ranger,queenofpain,dazzle,alchemist,terrorblade
nevermore,life_stealer,clinkz,invoker,nyx_assassin
kunkka,slardar,viper,clinkz,slark
antimage,phantom_lancer,bounty_hunter,ancient_apparition,lone_druid
nevermore,pudge,sven,bounty_hunter,shredder
zuus,faceless_void,dazzle,legion_commander,ember_spirit
vengefulspirit,lina,bounty_hunter,medusa,troll_warlord
sven,necrolyte,luna,ursa,centaur
axe,riki,life_stealer,huskar,invoker
bloodseeker,nevermore,rattletrap,huskar,disruptor
