hero_1,hero_2,hero_3,hero_4,hero_5
pudge,bounty_hunter,ancient_apparition,shredder,legion_commander
ancient_apparition,spirit_breaker,medusa,shredder,terrorblade
kunkka,necrolyte,pugna,brewmaster,terrorblade
antimage,vengefulspirit,ancient_apparition,invoker,magnataur
bloodseeker,mirana,phantom_lancer,ursa,rubick
earthshaker,leshrac,invoker,slark,ember_spirit
axe,drow_ranger,pudge,phantom_assassin,invoker
mirana,kunkka,viper,lycan,terrorblade
drow_ranger,vengefulspirit,sniper,magnataur,legion_commander
axe,phantom_lancer,enigma,life_stealer,dark_seer
juggernaut,slardar,witch_doctor,medusa,legion_commander
mirana,riki,lycan,chaos_knight,legion_commander
antimage,windrunner,weaver,shadow_demon,slark
sand_king,sven,furion,spirit_breaker,shredder
mirana,witch_doctor,rubick,slark,shredder
axe,juggernaut,mirana,tiny,necrolyte
storm_spirit,riki,necrolyte,skeleton_king,legion_commander
morphling,windrunner,silencer,ogre_magi,shredder
earthshaker,juggernaut,luna,dazzle,huskar
antimage,windrunner,zuus,tidehunter,riki
drow_ranger,tiny,zuus,sniper,life_stealer
antimage,crystal_maiden,zuus,slardar,legion_commander
mirana,puck,pudge,lich,riki
sand_king,sniper,viper,brewmaster,slark
slardar,riki,alchemist,shredder,tusk
pudge,sand_king,tinker,furion,legion_commander
crystal_maiden,sven,beastmaster,rubick,legion_commander
mirana,sven,lion,shredder,legion_commander
lion,beastmaster,invoker,obsidian_destroyer,medusa
pudge,storm_spirit,sven,skeleton_king,huskar
pudge,storm_spirit,necrolyte,rattletrap,naga_siren
antimage,axe,storm_spirit,slardar,chaos_knight
drow_ranger,phantom_lancer,windrunner,weaver,ogre_magi
storm_spirit,sven,slardar,ancient_apparition,disruptor
bloodseeker,tinker,pugna,luna,nyx_assassin
pudge,windrunner,night_stalker,spirit_breaker,troll_warlord
zuus,lion,warlock,huskar,bristleback
axe,pudge,sven,phantom_assassin,shredder
storm_spirit,riki,tinker,clinkz,legion_commander
juggernaut,vengefulspirit,rattletrap,huskar,undying
mirana,storm_spirit,necrolyte,phantom_assassin,elder_titan
antimage,storm_spirit,riki,dragon_knight,rubick
pudge,venomancer,phantom_assassin,furion,disruptor
sven,vengefulspirit,furion,medusa,troll_warlord
bloodseeker,pudge,tiny,rubick,skywrath_mage
drow_ranger,pudge,necrolyte,spirit_breaker,chaos_knight
witch_doctor,venomancer,faceless_void,spirit_breaker,rubick
pudge,sven,skeleton_king,omniknight,legion_commander
mirana,phantom_assassin,broodmother,centaur,elder_titan
drow_ranger,vengefulspirit,skeleton_king,bounty_hunter,legion_commander
antimage,juggernaut,shadow_demon,lone_druid,tusk
mirana,tidehunter,clinkz,ogre_magi,slark
crystal_maiden,phantom_assassin,templar_assassin,furion,lycan
antimage,tinker,night_stalker,bounty_hunter,tusk
huskar,chaos_knight,slark,shredder,legion_commander
axe,drow_ranger,lich,death_prophet,weaver
axe,drow_ranger,juggernaut,mirana,ancient_apparition
puck,windrunner,sniper,broodmother,keeper_of_the_light
antimage,bane,vengefulspirit,tidehunter,shredder
antimage,earthshaker,sand_king,invoker,legion_commander
juggernaut,nevermore,slardar,death_prophet,phantom_assassin
bloodseeker,windrunner,tidehunter,phantom_assassin,clinkz
mirana,tiny,phantom_assassin,furion,bounty_hunter
drow_ranger,mirana,sand_king,death_prophet,shredder
drow_ranger,razor,sven,vengefulspirit,windrunner
sand_king,windrunner,phantom_assassin,clinkz,rubick
witch_doctor,faceless_void,phantom_assassin,ursa,silencer
crystal_maiden,necrolyte,phantom_assassin,viper,legion_commander
bloodseeker,warlock,treant,centaur,abaddon
axe,mirana,phantom_lancer,omniknight,alchemist
faceless_void,viper,weaver,alchemist,bristleback
axe,crystal_maiden,morphling,lich,terrorblade
luna,spectre,keeper_of_the_light,bristleback,legion_commander
juggernaut,shadow_shaman,invoker,shredder,oracle
sven,dragon_knight,gyrocopter,keeper_of_the_light,elder_titan
earthshaker,mirana,pudge,luna,huskar
mirana,riki,queenofpain,furion,spectre
earthshaker,slardar,riki,ancient_apparition,invoker
storm_spirit,beastmaster,skeleton_king,clinkz,ogre_magi
bloodseeker,pudge,storm_spirit,nyx_assassin,slark
venomancer,phantom_assassin,jakiro,slark,elder_titan
juggernaut,pudge,lion,sniper,slark
phantom_assassin,pugna,clinkz,omniknight,bristleback
crystal_maiden,drow_ranger,faceless_void,keeper_of_the_light,legion_commander
drow_ranger,nevermore,tiny,lion,life_stealer
mirana,puck,sven,omniknight,shadow_demon
drow_ranger,luna,chaos_knight,nyx_assassin,magnataur
drow_ranger,pudge,ursa,troll_warlord,skywrath_mage
axe,crystal_maiden,ursa,invoker,legion_commander
mirana,enigma,tinker,dazzle,spectre
juggernaut,mirana,storm_spirit,tidehunter,witch_doctor
vengefulspirit,witch_doctor,invoker,slark,elder_titan
axe,sven,slardar,tidehunter,legion_commander
sven,zuus,tidehunter,riki,tusk
juggernaut,pudge,storm_spirit,zuus,spirit_breaker
juggernaut,pudge,kunkka,huskar,wisp
crystal_maiden,juggernaut,dragon_knight,omniknight,ember_spirit
bloodseeker,storm_spirit,nyx_assassin,medusa,bristleback
crystal_maiden,storm_spirit,spectre,shredder,legion_commander
puck,lina,phantom_assassin,spirit_breaker,shredder
pudge,lich,rattletrap,medusa,centaur
juggernaut,tidehunter,meepo,keeper_of_the_light,centaur
riki,life_stealer,rubick,tusk,terrorblade
crystal_maiden,windrunner,huskar,lone_druid,bristleback
antimage,axe,drow_ranger,pudge,sven
puck,windrunner,sniper,phantom_assassin,abaddon
drow_ranger,juggernaut,riki,jakiro,tusk
slardar,warlock,death_prophet,centaur,skywrath_mage
life_stealer,clinkz,ancient_apparition,ogre_magi,legion_commander
pudge,tinker,phantom_assassin,invoker,legion_commander
juggernaut,mirana,furion,weaver,ursa
axe,vengefulspirit,luna,batrider,alchemist
drow_ranger,earthshaker,bounty_hunter,invoker,medusa
antimage,pudge,kunkka,life_stealer,ancient_apparition
juggernaut,mirana,pudge,lich,legion_commander
crystal_maiden,mirana,sven,kunkka,phantom_assassin
enigma,faceless_void,furion,ogre_magi,troll_warlord
antimage,mirana,pudge,storm_spirit,lich
kunkka,riki,tinker,ursa,nyx_assassin
lich,queenofpain,venomancer,life_stealer,shredder
drow_ranger,windrunner,enigma,faceless_void,shredder
skeleton_king,rubick,slark,abaddon,ember_spirit
tinker,queenofpain,rattletrap,dark_seer,bounty_hunter
drow_ranger,razor,silencer,ogre_magi,terrorblade
drow_ranger,lion,phantom_assassin,silencer,visage
axe,death_prophet,phantom_assassin,alchemist,shredder
drow_ranger,riki,alchemist,wisp,shredder
crystal_maiden,sven,lion,shadow_demon,magnataur
juggernaut,lion,warlock,furion,invoker
bloodseeker,earthshaker,slardar,phantom_assassin,ogre_magi
tinker,beastmaster,phantom_assassin,dark_seer,chen
razor,vengefulspirit,slardar,tinker,weaver
mirana,kunkka,dark_seer,enchantress,ember_spirit
sven,lina,omniknight,rubick,legion_commander
juggernaut,nevermore,zuus,ancient_apparition,keeper_of_the_light
drow_ranger,mirana,morphling,luna,elder_titan
nevermore,tidehunter,sniper,faceless_void,death_prophet
earthshaker,zuus,lion,phantom_assassin,treant
nevermore,lion,slark,legion_commander,phoenix
sand_king,kunkka,skeleton_king,keeper_of_the_light,shredder
mirana,morphling,nevermore,tidehunter,keeper_of_the_light
mirana,vengefulspirit,tinker,phantom_assassin,slark
lion,slardar,omniknight,tusk,legion_commander
bloodseeker,vengefulspirit,shadow_shaman,dragon_knight,omniknight
windrunner,phantom_assassin,silencer,nyx_assassin,slark
mirana,phantom_lancer,pudge,skeleton_king,invoker
axe,bloodseeker,zuus,riki,sniper
axe,mirana,nevermore,sand_king,elder_titan
bloodseeker,nevermore,razor,ursa,terrorblade
phantom_assassin,batrider,doom_bringer,invoker,slark
sven,zuus,ursa,slark,skywrath_mage
bane,bloodseeker,razor,sand_king,tidehunter
mirana,witch_doctor,phantom_assassin,medusa,magnataur
morphling,nevermore,warlock,rubick,arc_warden
sand_king,windrunner,keeper_of_the_light,slark,legion_commander
mirana,lion,sniper,slark,magnataur
juggernaut,mirana,omniknight,huskar,meepo
earthshaker,juggernaut,mirana,enigma,shadow_demon
axe,pudge,queenofpain,phantom_assassin,doom_bringer
drow_ranger,storm_spirit,sven,lina,winter_wyvern
sniper,phantom_assassin,huskar,ursa,troll_warlord
morphling,windrunner,skeleton_king,phantom_assassin,shredder
mirana,lich,sniper,luna,spirit_breaker
mirana,zuus,slardar,tinker,legion_commander
nevermore,lina,phantom_assassin,furion,jakiro
shadow_shaman,riki,skeleton_king,shadow_demon,phoenix
lina,faceless_void,luna,disruptor,naga_siren
axe,drow_ranger,kunkka,queenofpain,luna
earthshaker,nevermore,tiny,kunkka,legion_commander
antimage,windrunner,zuus,phantom_assassin,templar_assassin
crystal_maiden,faceless_void,phantom_assassin,templar_assassin,legion_commander
drow_ranger,mirana,dazzle,ursa,slark
bane,pudge,sven,jakiro,bristleback
pudge,huskar,spirit_breaker,invoker,terrorblade
morphling,zuus,phantom_assassin,omniknight,treant
mirana,ursa,shadow_demon,ogre_magi,magnataur
mirana,pudge,tidehunter,dragon_knight,legion_commander
mirana,storm_spirit,phantom_assassin,alchemist,shredder
antimage,sniper,bounty_hunter,abaddon,winter_wyvern
mirana,enigma,ursa,slark,medusa
zuus,viper,nyx_assassin,slark,terrorblade
axe,bloodseeker,mirana,rubick,nyx_assassin
riki,necrolyte,weaver,ursa,spirit_breaker
drow_ranger,pudge,slardar,witch_doctor,spirit_breaker
crystal_maiden,drow_ranger,sniper,obsidian_destroyer,slark
bloodseeker,phantom_lancer,riki,invoker,undying
bane,crystal_maiden,phantom_assassin,skywrath_mage,legion_commander
phantom_lancer,storm_spirit,centaur,legion_commander,winter_wyvern
bloodseeker,rubick,nyx_assassin,shredder,abaddon
crystal_maiden,venomancer,skeleton_king,invoker,treant
drow_ranger,sven,lion,sniper,treant
tinker,sniper,phantom_assassin,magnataur,shredder
drow_ranger,zuus,sniper,phantom_assassin,rubick
crystal_maiden,mirana,sand_king,dragon_knight,slark
axe,drow_ranger,tiny,phantom_assassin,phoenix
drow_ranger,pudge,phantom_assassin,elder_titan,terrorblade
puck,sven,zuus,tidehunter,slark
axe,pudge,tinker,legion_commander,arc_warden
antimage,earthshaker,mirana,faceless_void,rubick
axe,crystal_maiden,storm_spirit,sven,bounty_hunter
axe,beastmaster,phantom_assassin,pugna,alchemist
crystal_maiden,storm_spirit,sven,vengefulspirit,bounty_hunter
earthshaker,sand_king,tinker,faceless_void,life_stealer
sven,riki,rattletrap,gyrocopter,keeper_of_the_light
storm_spirit,riki,sniper,omniknight,alchemist
phantom_lancer,pudge,tiny,slardar,phantom_assassin
axe,drow_ranger,vengefulspirit,sniper,shredder
sniper,warlock,phantom_assassin,slark,tusk
antimage,pudge,windrunner,witch_doctor,life_stealer
axe,storm_spirit,sven,luna,rubick
mirana,nevermore,pudge,invoker,legion_commander
morphling,sven,vengefulspirit,riki,necrolyte
drow_ranger,sniper,faceless_void,elder_titan,ember_spirit
crystal_maiden,mirana,faceless_void,clinkz,doom_bringer
pudge,windrunner,templar_assassin,invoker,terrorblade
crystal_maiden,vengefulspirit,riki,skeleton_king,troll_warlord
phantom_lancer,pudge,phantom_assassin,omniknight,elder_titan
antimage,bane,rattletrap,omniknight,skywrath_mage
nevermore,zuus,lycan,slark,oracle
mirana,sven,shadow_demon,slark,bristleback
lion,viper,furion,invoker,shredder
mirana,lion,life_stealer,spirit_breaker,shredder
bloodseeker,lion,tinker,necrolyte,slark
tiny,queenofpain,nyx_assassin,slark,magnataur
phantom_assassin,slark,bristleback,legion_commander,techies
crystal_maiden,rattletrap,life_stealer,ogre_magi,abaddon
axe,clinkz,spirit_breaker,shredder,ember_spirit
warlock,phantom_assassin,spectre,bristleback,arc_warden
mirana,zuus,skeleton_king,shadow_demon,shredder
mirana,storm_spirit,riki,invoker,obsidian_destroyer
pudge,razor,tiny,warlock,ember_spirit
mirana,nevermore,rubick,nyx_assassin,legion_commander
phantom_lancer,lion,life_stealer,slark,shredder
puck,sniper,phantom_assassin,ursa,slark
antimage,pudge,shadow_shaman,riki,ember_spirit
pudge,tiny,viper,omniknight,techies
drow_ranger,storm_spirit,beastmaster,faceless_void,skywrath_mage
sven,slardar,riki,queenofpain,omniknight
crystal_maiden,morphling,slark,medusa,elder_titan
bane,pudge,sniper,omniknight,legion_commander
axe,vengefulspirit,faceless_void,life_stealer,shredder
mirana,riki,ursa,slark,legion_commander
slardar,necrolyte,death_prophet,spectre,techies
bloodseeker,sand_king,leshrac,nyx_assassin,phoenix
earthshaker,juggernaut,mirana,death_prophet,ursa
nevermore,dazzle,weaver,ursa,shadow_demon
storm_spirit,lina,phantom_assassin,weaver,ogre_magi
drow_ranger,phantom_assassin,huskar,nyx_assassin,bristleback
antimage,mirana,faceless_void,centaur,abaddon
axe,morphling,sven,shadow_shaman,sniper
shadow_shaman,sniper,queenofpain,huskar,meepo
riki,luna,dazzle,omniknight,night_stalker
antimage,dark_seer,bounty_hunter,chen,invoker
mirana,phantom_assassin,spirit_breaker,shredder,abaddon
crystal_maiden,sven,luna,disruptor,centaur
skeleton_king,dazzle,alchemist,wisp,shredder
drow_ranger,mirana,vengefulspirit,enigma,templar_assassin
crystal_maiden,vengefulspirit,kunkka,rubick,legion_commander
antimage,mirana,storm_spirit,bounty_hunter,ursa
bloodseeker,drow_ranger,kunkka,lion,chaos_knight
antimage,ancient_apparition,slark,bristleback,legion_commander
crystal_maiden,juggernaut,sven,vengefulspirit,sniper
sven,lion,riki,life_stealer,magnataur
drow_ranger,skeleton_king,phantom_assassin,invoker,legion_commander
earthshaker,pudge,lion,skeleton_king,night_stalker
juggernaut,mirana,nevermore,pugna,slark
pudge,phantom_assassin,alchemist,ogre_magi,magnataur
slardar,invoker,shadow_demon,treant,ember_spirit
storm_spirit,faceless_void,clinkz,disruptor,elder_titan
juggernaut,enigma,viper,shredder,phoenix
sand_king,zuus,kunkka,sniper,rattletrap
juggernaut,windrunner,phantom_assassin,life_stealer,disruptor
crystal_maiden,drow_ranger,tinker,shadow_demon,legion_commander
pudge,shadow_shaman,ursa,invoker,troll_warlord
nevermore,phantom_assassin,medusa,legion_commander,oracle
crystal_maiden,mirana,slardar,treant,ember_spirit
morphling,pudge,sniper,gyrocopter,shadow_demon
storm_spirit,skeleton_king,phantom_assassin,rattletrap,phoenix
axe,sven,sniper,phantom_assassin,tusk
bloodseeker,death_prophet,keeper_of_the_light,slark,phoenix
slardar,bounty_hunter,obsidian_destroyer,ogre_magi,shredder
morphling,pudge,bounty_hunter,obsidian_destroyer,legion_commander
earthshaker,sand_king,storm_spirit,silencer,slark
bloodseeker,puck,vengefulspirit,sniper,ursa
axe,bloodseeker,earthshaker,phantom_lancer,enchantress
axe,drow_ranger,furion,bounty_hunter,meepo
juggernaut,puck,lina,dazzle,slark
mirana,sven,furion,invoker,legion_commander
storm_spirit,beastmaster,skeleton_king,rubick,nyx_assassin
nevermore,lion,leshrac,omniknight,legion_commander
axe,pudge,sven,alchemist,meepo
mirana,faceless_void,phantom_assassin,dazzle,elder_titan
lina,sniper,gyrocopter,undying,visage
axe,mirana,luna,shadow_demon,ogre_magi
mirana,tiny,sniper,necrolyte,phoenix
riki,viper,luna,life_stealer,phoenix
juggernaut,bounty_hunter,invoker,shredder,oracle
windrunner,silencer,meepo,ogre_magi,terrorblade
slardar,death_prophet,viper,huskar,shredder
mirana,omniknight,treant,slark,legion_commander
juggernaut,kunkka,templar_assassin,clinkz,silencer
drow_ranger,sven,lion,viper,obsidian_destroyer
juggernaut,slardar,jakiro,ursa,meepo
sand_king,kunkka,riki,necrolyte,phantom_assassin
slardar,phantom_assassin,rattletrap,omniknight,slark
nevermore,kunkka,shadow_shaman,phantom_assassin,alchemist
juggernaut,kunkka,viper,ogre_magi,legion_commander
tidehunter,necrolyte,phantom_assassin,doom_bringer,winter_wyvern
antimage,bloodseeker,huskar,medusa,winter_wyvern
windrunner,kunkka,skeleton_king,alchemist,treant
axe,pudge,zuus,riki,chaos_knight
enigma,disruptor,slark,shredder,ember_spirit
earthshaker,pudge,storm_spirit,faceless_void,dark_seer
axe,tiny,invoker,disruptor,slark
axe,mirana,faceless_void,phantom_assassin,skywrath_mage
warlock,queenofpain,faceless_void,phantom_assassin,winter_wyvern
zuus,faceless_void,life_stealer,ursa,naga_siren
morphling,lina,tinker,chaos_knight,medusa
razor,phantom_assassin,life_stealer,omniknight,invoker
tiny,shadow_shaman,invoker,silencer,slark
crystal_maiden,venomancer,life_stealer,alchemist,centaur
crystal_maiden,puck,faceless_void,disruptor,medusa
antimage,witch_doctor,tinker,dragon_knight,huskar
axe,mirana,invoker,keeper_of_the_light,slark
venomancer,huskar,ursa,rubick,terrorblade
sven,enigma,dragon_knight,obsidian_destroyer,elder_titan
earthshaker,necrolyte,phantom_assassin,troll_warlord,shredder
windrunner,witch_doctor,sniper,warlock,elder_titan
mirana,faceless_void,ancient_apparition,invoker,legion_commander
mirana,puck,alchemist,rubick,abaddon
nevermore,sven,lina,obsidian_destroyer,tusk
pudge,sven,riki,dark_seer,enchantress
skeleton_king,templar_assassin,viper,spectre,gyrocopter
queenofpain,clinkz,spectre,shadow_demon,shredder
riki,death_prophet,luna,dark_seer,spirit_breaker
juggernaut,witch_doctor,venomancer,phantom_assassin,omniknight
pudge,sven,lich,huskar,doom_bringer
kunkka,necrolyte,warlock,enchantress,centaur
zuus,slardar,beastmaster,ogre_magi,medusa
antimage,lina,slardar,viper,terrorblade
crystal_maiden,riki,death_prophet,luna,alchemist
pudge,leshrac,dark_seer,spectre,phoenix
drow_ranger,lina,tidehunter,meepo,arc_warden
drow_ranger,tidehunter,viper,weaver,elder_titan
drow_ranger,lion,faceless_void,furion,invoker
drow_ranger,mirana,bounty_hunter,keeper_of_the_light,phoenix
zuus,skeleton_king,furion,rubick,legion_commander
tiny,zuus,life_stealer,dark_seer,night_stalker
pudge,vengefulspirit,phantom_assassin,alchemist,arc_warden
axe,pudge,lion,weaver,magnataur
razor,phantom_assassin,templar_assassin,omniknight,troll_warlord
antimage,pudge,windrunner,clinkz,ember_spirit
phantom_lancer,lich,life_stealer,ursa,ember_spirit
drow_ranger,windrunner,tidehunter,alchemist,undying
drow_ranger,witch_doctor,ursa,alchemist,magnataur
morphling,lion,skeleton_king,keeper_of_the_light,legion_commander
crystal_maiden,juggernaut,pudge,slardar,invoker
mirana,puck,phantom_assassin,dazzle,broodmother
lina,warlock,spirit_breaker,silencer,chaos_knight
mirana,pudge,riki,nyx_assassin,slark
juggernaut,phantom_lancer,puck,sniper,legion_commander
mirana,sniper,phantom_assassin,tusk,abaddon
bloodseeker,riki,phantom_assassin,huskar,spirit_breaker
juggernaut,mirana,tidehunter,undying,legion_commander
juggernaut,necrolyte,phantom_assassin,alchemist,legion_commander
mirana,slardar,faceless_void,huskar,meepo
drow_ranger,tiny,batrider,troll_warlord,bristleback
antimage,earthshaker,morphling,sniper,doom_bringer
axe,bloodseeker,sniper,phantom_assassin,disruptor
